TIMESTAMP;AD1 Curncy;EO1 Index;AI1 Index;XA1 Comdty;BA1 Comdty;CA1 Comdty;BO1 Comdty;BP1 Curncy;UO1 Index;C 1 Comdty;CC1 Comdty;CD1 Curncy;CN1 Comdty;XQ1 Comdty;CL1 Comdty;CL2 Comdty;IJ1 Comdty;FB1 Comdty;CT1 Comdty;OD1 Comdty;FA1 Index;UC1 Curncy;DX1 Curncy;ES1 Index;IK1 Comdty;FC1 Comdty;CF1 Index;KO1 Comdty;GX1 Index;ER1 Comdty;CA1 Index;FP1 Comdty;FF1 Comdty;Z 1 Index;RX1 Comdty;OE1 Comdty;DU1 Comdty;UB1 Comdty;IK1 Index;G 1 Comdty;SM1 Index;SX1 Index;BJ1 Index;KG1 Index;QB1 Index;HG1 Index;PF1 Index;JS1 Index;WQ1 Index;GP1 Index;FV1 Comdty;FVS1 Index;GC1 Comdty;HG1 Comdty;HO1 Comdty;ST1 Index;BZ1 Index;IS1 Index;JB1 Comdty;NK1 Index;NO1 Index;TP1 Index;JY1 Curncy;KC1 Comdty;KM1 Index;KE1 Comdty;KW1 Comdty;LC1 Comdty;QC1 Comdty;CO1 Comdty;QS1 Comdty;LH1 Comdty;PG1 Comdty;DF1 Comdty;QW1 Comdty;WZ1 Comdty;YW1 Comdty;MES1 Index;MFS1 Index;IB1 Index;PE1 Curncy;MW1 Comdty;AF1 Index;XW1 Comdty;NV1 Curncy;NG1 Comdty;FN1 Comdty;NH1 Index;NX1 Index;NQ1 Index;OI1 Index;JO1 Comdty;QC1 Index;PA1 Comdty;PL1 Comdty;RA1 Curncy;XB1 Comdty;RF1 Curncy;VE1 Index;RP1 Curncy;RR1 Comdty;RS1 Comdty;S 1 Comdty;BC1 Index;SB1 Comdty;SF1 Curncy;SI1 Comdty;BJ1 Comdty;SM1 Comdty;QZ1 Index;NI1 Index;VG1 Index;PT1 Index;TU1 Comdty;TY1 Comdty;EC1 Curncy;US1 Comdty;UX1 Index;UX2 Index;W 1 Comdty;XP1 Index;IR1 Comdty;DM1 Index;3Y1 Comdty;XM1 Comdty;YM1 Comdty;SFR1 Comdty
2000-03-15;41.564000;451.020000;20515.000000;NA;94.260000;320.010000;32.680000;146.150000;NA;2313.187500;1859.000000;68.592000;68.380000;NA;49.820000;73.300000;111.450000;85.250000;418.080000;63.790000;NA;13693.821000;107.262000;1632.090000;NA;110.556000;4195.200000;613.400000;11499.190000;94.151000;NA;94.077700;91.972800;5227.200000;67.890000;78.745000;95.387000;58.710000;563.600000;61.910000;4267.810000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.851562;NA;593.100000;124.700000;46.650000;NA;216188.000000;31770.530000;94.270000;13641.000000;NA;1014.600000;171.430000;1878.880000;117.580000;69.540000;3160.562500;107.417000;2077.000000;19.400000;77.480000;67.166000;NA;NA;26.520000;1505.990000;1161.310000;NA;NA;6874.600000;2.951700;1049.625000;NA;NA;30.166000;1193.778000;2004700.340000;NA;19953.140000;6251.890000;298.690000;153.330000;NA;1187.370000;532.440000;3.877876;NA;NA;NA;NA;119.514000;489.240000;286.500000;NA;8.090000;97.966000;10.990000;93.240000;24.330000;156.810000;13698.000000;3220.960000;484.240000;86.687500;58.765625;1.190880;58.093750;NA;NA;8945.812500;NA;97.486000;NA;NA;91.284900;90.776000;NA
2000-03-16;41.470000;463.060000;20914.000000;NA;94.250000;320.010000;32.850000;146.410000;31135.900000;2305.812500;1936.000000;68.261000;68.540000;NA;50.420000;73.930000;112.000000;85.480000;413.580000;63.665000;NA;13678.593000;106.996000;1706.870000;NA;110.027000;4226.200000;NA;11729.940000;94.200000;NA;94.126800;91.968000;5323.100000;68.100000;78.921000;95.537000;59.240000;NA;62.460000;4435.360000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.937500;NA;587.770000;126.010000;46.850000;NA;220137.000000;31948.580000;94.040000;13814.000000;NA;1046.600000;171.358000;1942.640000;117.020000;69.600000;3141.937500;106.458000;2099.000000;19.630000;78.580000;66.654000;NA;NA;26.580000;1503.700000;1140.510000;NA;NA;6863.200000;2.953800;1046.437500;NA;NA;30.166000;1187.530000;2024864.970000;NA;20239.450000;6630.390000;299.510000;153.960000;NA;1211.150000;536.230000;3.891088;NA;NA;NA;NA;120.645000;494.300000;286.750000;NA;8.230000;98.322000;10.905000;93.000000;24.330000;NA;13842.000000;3285.030000;499.030000;86.730469;58.906250;1.195030;58.281250;NA;NA;8862.625000;NA;97.475000;NA;NA;91.270200;90.757000;NA
2000-03-17;41.097000;470.720000;21114.000000;NA;94.250000;320.010000;34.610000;146.110000;30900.460000;2359.750000;1859.000000;68.411000;68.860000;NA;50.130000;73.430000;113.680000;85.380000;414.570000;63.278000;NA;13675.797000;107.068000;1719.570000;NA;109.961000;4264.200000;629.980000;11926.960000;94.215000;NA;94.166100;91.968000;5303.800000;68.360000;79.035000;95.602000;59.610000;571.790000;62.690000;4411.510000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.015625;NA;583.680000;125.240000;46.650000;NA;217905.000000;31703.270000;94.130000;13979.000000;NA;1058.400000;169.506000;1937.170000;118.350000;69.700000;3187.125000;106.163000;2058.000000;19.470000;79.680000;67.598000;NA;NA;26.550000;1501.410000;1138.780000;NA;NA;6923.000000;2.960100;1054.437500;NA;NA;29.919000;1160.039000;2041668.830000;NA;20150.950000;6783.590000;297.870000;154.490000;NA;1206.050000;539.680000;3.877876;NA;NA;NA;NA;121.571000;507.790000;293.312500;NA;8.130000;98.483000;10.915000;93.150000;24.590000;166.230000;14040.000000;3311.030000;499.690000;86.730469;59.109375;1.196500;58.531250;NA;NA;9062.312500;NA;97.455000;NA;NA;91.304400;90.757000;NA
2000-03-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-03-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-03-20;41.206000;471.130000;21137.000000;NA;94.250000;320.010000;33.860000;145.830000;30900.460000;2310.687500;1774.000000;68.472000;69.070000;NA;47.730000;69.570000;112.560000;85.220000;404.320000;63.125000;NA;13650.942000;106.965000;1706.870000;NA;110.225000;4295.200000;631.630000;12141.610000;94.239000;NA;94.171000;91.963100;5352.800000;68.310000;79.020000;95.583000;59.570000;568.610000;62.520000;4449.160000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.992188;NA;586.750000;124.170000;44.280000;NA;217402.000000;31521.280000;NA;NA;NA;NA;170.129000;1880.710000;118.410000;69.570000;3133.937500;106.569000;1995.000000;18.480000;76.660000;68.029000;NA;NA;26.180000;1487.680000;1131.850000;NA;NA;6895.800000;2.959400;1044.000000;NA;NA;29.907000;1130.465000;2024864.970000;NA;20150.950000;6537.270000;296.840000;151.540000;NA;1152.370000;542.350000;3.870327;NA;NA;NA;NA;119.719000;493.180000;286.937500;NA;7.910000;98.483000;10.783000;NA;24.000000;164.360000;14047.000000;3368.120000;503.430000;86.710938;59.093750;1.197230;58.625000;NA;NA;8862.625000;NA;97.382000;NA;NA;91.333700;90.728000;NA
2000-03-21;41.368000;467.960000;NA;NA;94.260000;320.010000;33.490000;146.190000;30900.460000;2273.937500;1797.000000;68.562000;69.260000;NA;45.410000;70.220000;111.310000;85.330000;405.910000;63.056000;NA;13646.782000;107.690000;1740.940000;NA;110.358000;4265.600000;628.320000;12048.080000;94.249000;NA;94.166100;91.972800;5357.600000;68.350000;79.073000;95.621000;59.570000;580.100000;62.430000;4514.420000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.039062;NA;594.730000;125.860000;44.730000;NA;227335.000000;NA;93.970000;14037.000000;NA;1054.600000;168.918000;1898.010000;121.130000;69.520000;3075.500000;106.938000;1942.000000;18.850000;76.560000;67.436000;NA;NA;26.310000;NA;NA;NA;NA;6882.400000;2.967900;1034.375000;NA;NA;30.227000;1145.877000;2029906.130000;NA;20515.350000;6785.840000;293.140000;150.280000;NA;1112.630000;547.250000;3.869069;NA;NA;NA;NA;117.251000;489.240000;287.437500;NA;8.020000;97.578000;10.975000;92.980000;24.250000;168.410000;14073.000000;3354.800000;509.670000;86.714844;59.218750;1.186350;58.781250;NA;NA;8662.875000;NA;97.403000;NA;NA;91.397300;90.776000;NA
2000-03-22;40.996000;472.030000;21436.000000;NA;94.290000;320.010000;33.940000;146.520000;30900.460000;2298.437500;1803.000000;68.502000;69.330000;89.290000;44.840000;69.440000;113.120000;85.000000;395.860000;62.976000;NA;13582.205000;107.956000;1752.480000;NA;110.622000;4236.000000;635.500000;12032.750000;94.229000;NA;94.166100;91.977700;5346.400000;68.310000;79.050000;95.593000;59.520000;584.010000;62.010000;4580.940000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.093750;NA;590.430000;125.630000;45.320000;NA;229567.000000;30820.980000;94.150000;14145.000000;NA;1046.000000;169.096000;1927.150000;122.900000;69.540000;3062.187500;107.934000;1979.000000;18.620000;77.020000;67.436000;NA;NA;26.350000;1480.810000;1124.920000;NA;NA;6772.300000;2.983400;1044.000000;NA;NA;30.073000;1163.787000;2058472.690000;NA;20442.470000;6939.040000;294.990000;150.370000;NA;1107.610000;549.700000;3.888571;NA;NA;NA;NA;118.279000;492.610000;289.812500;NA;8.090000;97.304000;10.990000;93.190000;24.390000;168.710000;14184.000000;3341.480000;518.120000;86.742188;59.250000;1.180970;58.750000;NA;NA;8712.812500;NA;97.392000;NA;NA;91.465700;90.815000;NA
2000-03-23;41.057000;470.120000;21639.000000;NA;94.250000;320.630000;33.280000;147.430000;30900.460000;2256.812500;1814.000000;68.562000;69.350000;89.260000;44.590000;69.290000;112.700000;85.010000;390.440000;63.423000;NA;13508.824000;107.006000;1783.090000;NA;110.391000;4238.000000;634.400000;11960.690000;94.234000;NA;94.180800;91.968000;5342.700000;68.640000;79.211000;95.649000;60.050000;595.980000;62.280000;4596.630000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.148438;NA;584.490000;125.780000;46.320000;NA;228243.000000;31485.670000;94.160000;14123.000000;NA;1039.000000;168.277000;1859.760000;120.460000;69.530000;2979.812500;107.786000;1970.000000;18.680000;76.290000;67.436000;NA;NA;26.750000;1460.210000;1117.980000;NA;NA;6691.400000;2.996800;1030.312500;NA;NA;30.104000;1185.864000;2088719.630000;NA;20556.990000;7108.010000;296.430000;150.820000;NA;1090.540000;532.770000;3.878505;NA;NA;NA;NA;116.428000;487.740000;284.875000;NA;8.400000;98.984000;10.900000;93.160000;24.090000;167.200000;14148.000000;3342.750000;522.260000;86.714844;59.328125;1.195160;59.062500;NA;NA;8529.750000;NA;97.299000;NA;NA;91.431500;90.747000;NA
2000-03-24;41.233000;475.200000;21817.000000;NA;94.160000;321.250000;33.740000;148.010000;30897.520000;2273.937500;1739.000000;68.783000;68.730000;89.050000;45.750000;70.790000;112.700000;84.700000;388.920000;63.608000;NA;13603.410000;106.608000;1796.370000;NA;110.556000;4294.900000;634.950000;12192.210000;94.205000;NA;94.126800;91.963100;5469.900000;68.340000;79.012000;95.555000;59.650000;595.980000;62.160000;4630.520000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.851562;NA;583.880000;124.700000;48.700000;NA;230978.000000;32071.230000;93.990000;14267.000000;NA;1036.800000;168.865000;1878.880000;124.840000;69.660000;2955.875000;107.786000;1891.000000;18.990000;78.300000;67.652000;NA;NA;26.520000;1444.190000;1104.120000;NA;NA;6815.400000;3.003200;1031.125000;NA;NA;30.215000;1181.282000;2122327.350000;NA;20765.220000;7215.400000;297.150000;147.950000;NA;1049.780000;532.890000;3.872214;NA;NA;NA;NA;117.765000;491.120000;289.625000;NA;8.290000;100.099000;10.954000;93.000000;24.350000;167.740000;14311.000000;3416.320000;529.390000;86.539062;58.937500;1.198950;58.437500;NA;NA;8413.250000;NA;97.216000;NA;NA;91.407000;90.689000;NA
2000-03-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-03-27;41.429000;475.790000;21846.000000;NA;94.170000;321.250000;34.130000;147.470000;30897.520000;2278.875000;1650.000000;68.924000;68.760000;89.000000;45.370000;70.070000;113.400000;84.430000;391.560000;63.771000;NA;13705.806000;107.374000;1776.740000;NA;111.019000;4348.400000;648.210000;12184.540000;94.180000;NA;94.117000;91.958200;5406.500000;67.990000;78.829000;95.471000;59.410000;605.750000;61.550000;4599.770000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.835938;NA;574.460000;123.400000;47.960000;NA;233810.000000;32071.230000;93.770000;14490.000000;NA;1044.100000;169.257000;1878.880000;123.900000;69.650000;2971.812500;107.823000;1828.000000;18.820000;77.300000;67.598000;NA;NA;26.830000;1451.060000;1119.720000;NA;NA;6772.900000;3.010200;1035.937500;NA;NA;30.628000;1213.771000;2288685.550000;NA;20947.410000;7152.320000;292.530000;147.860000;NA;1044.250000;529.320000;3.880393;NA;NA;NA;NA;121.776000;492.430000;290.062500;NA;8.430000;99.017000;10.894000;92.820000;24.220000;171.910000;14523.000000;3418.230000;530.800000;86.523438;58.984375;1.187090;58.468750;NA;NA;8471.500000;NA;97.164000;NA;NA;91.284900;90.592000;NA
2000-03-28;41.686000;478.730000;21424.000000;NA;94.170000;321.880000;33.940000;147.650000;30897.520000;2205.375000;1687.000000;69.296000;68.770000;89.000000;44.230000;68.380000;112.840000;84.290000;391.160000;63.645000;NA;13660.843000;107.353000;1767.210000;NA;111.152000;4396.200000;657.610000;12224.400000;94.220000;NA;94.146400;91.958200;5393.700000;68.230000;78.974000;95.546000;59.230000;598.790000;61.750000;4592.240000;NA;NA;NA;NA;NA;NA;NA;NA;NA;68.937500;NA;572.410000;123.630000;48.240000;NA;227703.000000;31393.450000;93.880000;14727.000000;NA;1071.700000;170.628000;1903.470000;125.010000;69.760000;2918.625000;108.008000;1857.000000;18.700000;77.390000;67.894000;NA;NA;26.840000;1460.210000;1123.180000;NA;NA;6794.000000;3.001100;1023.875000;NA;NA;31.060000;1234.181000;2258438.600000;NA;21186.870000;7002.870000;294.990000;147.950000;NA;1045.610000;533.550000;3.873472;NA;NA;NA;NA;117.354000;491.120000;287.312500;NA;8.340000;98.451000;10.858000;92.890000;24.000000;172.760000;14762.000000;3438.530000;528.250000;86.558594;59.062500;1.182070;58.468750;NA;NA;8313.375000;NA;97.216000;NA;NA;91.333700;90.640000;NA
2000-03-29;41.443000;477.870000;21568.000000;NA;94.160000;322.500000;34.500000;148.270000;30841.610000;2224.937500;1648.000000;69.085000;68.580000;88.860000;43.190000;67.130000;113.540000;83.920000;383.230000;62.462000;NA;13671.872000;108.140000;1767.500000;NA;110.067000;4374.300000;650.980000;12167.670000;94.190000;NA;94.126800;91.963100;5337.500000;68.010000;78.890000;95.509000;59.200000;600.500000;61.740000;4616.080000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.007812;NA;565.040000;124.090000;47.170000;NA;223019.000000;31007.230000;93.990000;14864.000000;NA;1100.800000;171.056000;1892.550000;127.340000;69.810000;2934.625000;105.794000;1882.000000;17.890000;74.550000;68.245000;NA;NA;27.060000;1462.500000;1133.580000;NA;NA;6742.600000;2.986200;1021.500000;NA;NA;30.894000;1208.010000;2119457.770000;NA;21400.300000;6711.490000;290.880000;147.500000;NA;1036.190000;528.430000;3.853970;NA;NA;NA;NA;118.177000;495.610000;288.687500;NA;8.360000;97.142000;10.596000;93.010000;24.000000;170.100000;14884.000000;3435.350000;519.710000;86.601562;59.156250;1.168750;58.468750;NA;NA;8363.312500;NA;97.185000;NA;NA;91.304400;90.630000;NA
2000-03-30;41.531000;463.390000;21028.000000;NA;94.220000;323.740000;34.670000;148.320000;30547.320000;2286.187500;1644.000000;69.215000;68.980000;89.040000;43.590000;67.650000;114.230000;84.030000;380.720000;62.609000;NA;13693.616000;107.404000;1737.180000;NA;110.133000;4254.300000;661.480000;11802.770000;94.220000;NA;94.166100;91.963100;5206.400000;68.370000;79.104000;95.621000;59.510000;586.100000;62.090000;4584.080000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.312500;NA;565.850000;124.170000;47.800000;NA;217329.000000;29886.440000;94.470000;14691.000000;NA;1082.400000;171.109000;1885.260000;125.340000;69.870000;2977.125000;106.052000;1819.000000;18.060000;74.730000;69.189000;NA;NA;27.460000;1457.930000;1133.580000;NA;NA;6595.500000;2.977100;1032.750000;NA;NA;30.906000;1193.471000;2044755.570000;NA;21134.820000;6499.720000;287.080000;147.150000;NA;1023.960000;533.220000;3.820627;NA;NA;NA;NA;119.925000;501.600000;293.312500;NA;8.560000;98.209000;10.603000;93.520000;24.450000;165.800000;14740.000000;3316.740000;501.670000;86.765625;59.609375;1.181220;59.125000;NA;NA;8504.750000;NA;97.195000;NA;NA;91.294700;90.630000;NA
2000-03-31;41.192000;463.980000;21146.000000;NA;94.190000;324.370000;35.510000;148.060000;29855.730000;2313.187500;1656.000000;69.436000;69.240000;89.260000;43.920000;68.460000;114.790000;83.880000;384.480000;62.460000;NA;13586.718000;107.364000;1749.890000;NA;110.429000;4217.300000;660.920000;11660.180000;94.244000;NA;94.171000;91.963100;5293.800000;68.510000;79.165000;95.667000;59.600000;591.550000;62.170000;4636.790000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.414062;NA;570.510000;123.780000;50.950000;NA;220910.000000;29382.850000;94.620000;14670.000000;NA;1080.200000;176.489000;1888.900000;122.010000;70.040000;3046.250000;106.532000;1853.000000;18.160000;74.730000;69.404000;NA;NA;28.240000;1469.370000;1133.580000;NA;NA;6640.800000;2.994700;1052.062500;NA;NA;30.690000;1223.381000;2056916.390000;NA;21207.690000;6694.970000;286.770000;146.610000;NA;1011.560000;552.590000;3.848937;NA;NA;NA;NA;120.028000;501.420000;297.687500;NA;9.100000;97.853000;10.734000;93.660000;24.650000;165.620000;14711.000000;3318.640000;508.710000;86.785156;59.765625;1.174500;59.437500;NA;NA;8729.437500;NA;97.330000;NA;NA;91.475400;90.805000;NA
2000-04-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-04-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000-04-03;41.151000;454.080000;21215.000000;NA;94.190000;324.990000;35.950000;148.490000;29429.010000;2296.000000;1623.000000;69.376000;69.260000;89.260000;43.150000;67.320000;115.490000;84.080000;386.140000;62.459000;NA;13628.875000;107.415000;1764.900000;NA;110.232000;4119.800000;677.490000;11460.090000;94.239000;NA;94.171000;91.968000;5226.800000;68.650000;79.241000;95.695000;59.820000;584.290000;62.360000;4676.950000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.507812;NA;568.490000;123.400000;49.920000;NA;212387.000000;28966.340000;94.470000;14893.000000;NA;1097.600000;172.124000;1859.760000;119.300000;69.990000;3019.687500;106.458000;1800.000000;17.970000;75.920000;69.485000;NA;NA;28.470000;1478.520000;1135.310000;NA;NA;6507.900000;2.982000;1037.562500;NA;NA;30.721000;1200.118000;2215007.090000;NA;21452.360000;6210.590000;294.070000;149.300000;NA;988.620000;554.630000;3.842646;NA;NA;NA;NA;117.868000;510.780000;298.250000;NA;9.110000;98.629000;10.760000;93.510000;24.650000;162.600000;14920.000000;3253.940000;501.670000;86.851562;59.890625;1.177310;59.500000;NA;NA;8579.687500;NA;97.278000;NA;NA;91.499900;90.776000;NA
2000-04-04;41.036000;459.110000;21496.000000;NA;94.310000;326.860000;35.660000;148.320000;29429.010000;2273.937500;1675.000000;69.265000;70.010000;89.930000;41.550000;65.210000;114.790000;84.590000;378.330000;62.942000;NA;13664.137000;107.047000;1754.790000;NA;109.509000;4201.900000;669.200000;11624.910000;94.234000;NA;94.220100;91.987500;5207.600000;69.090000;79.501000;95.873000;60.430000;583.080000;62.190000;4735.940000;NA;NA;NA;NA;NA;NA;NA;NA;NA;70.031250;NA;581.060000;121.940000;47.770000;NA;205948.000000;28171.180000;94.710000;14821.000000;NA;1082.800000;172.089000;1823.330000;118.190000;70.050000;2998.375000;105.831000;1850.000000;17.340000;73.730000;69.108000;NA;NA;28.230000;1467.080000;1131.850000;NA;NA;6429.800000;2.954500;1033.562500;NA;NA;30.937000;1172.285000;2225430.650000;NA;21166.050000;6106.960000;294.170000;147.330000;NA;1006.200000;575.240000;3.830693;NA;NA;NA;NA;116.120000;504.790000;293.875000;NA;8.960000;99.566000;10.990000;93.740000;24.120000;162.960000;14855.000000;3285.660000;484.330000;87.183594;60.343750;1.184150;60.031250;NA;NA;8513.062500;NA;97.257000;NA;NA;91.524300;90.776000;NA
2000-04-05;41.063000;449.600000;20621.000000;NA;94.240000;327.480000;35.840000;147.130000;29105.290000;2273.937500;1679.000000;69.416000;69.560000;89.550000;42.170000;65.680000;113.950000;85.570000;372.980000;63.100000;NA;13638.351000;107.251000;1738.630000;NA;109.936000;4063.700000;666.440000;11263.070000;94.288000;NA;94.215100;91.982600;5104.900000;68.850000;79.440000;95.826000;59.740000;575.220000;62.580000;4656.250000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.882812;NA;575.380000;121.630000;49.100000;NA;205200.000000;28493.030000;94.760000;14742.000000;NA;1066.600000;171.964000;1854.290000;NA;NA;2995.750000;106.347000;1875.000000;17.410000;75.100000;68.622000;NA;NA;28.830000;1501.410000;1150.910000;NA;NA;6317.800000;2.953800;1043.187500;NA;NA;31.079000;1199.702000;2152465.720000;NA;21327.420000;6097.940000;282.450000;145.710000;NA;1011.900000;569.010000;3.813706;NA;NA;NA;NA;116.222000;508.350000;296.312500;NA;9.280000;99.501000;10.930000;93.790000;24.420000;162.780000;14769.000000;3197.490000;490.840000;87.085938;60.187500;1.183050;59.875000;NA;NA;8529.750000;NA;97.257000;NA;NA;91.573100;90.854000;NA
2000-04-06;40.847000;459.400000;20822.000000;NA;94.240000;328.100000;34.600000;146.890000;29281.870000;2224.937500;1708.000000;69.326000;69.580000;89.550000;41.950000;65.190000;113.400000;85.290000;368.220000;63.279000;NA;13653.860000;107.394000;1751.330000;NA;110.264000;4196.100000;NA;11476.960000;94.244000;NA;94.175900;91.972900;5224.800000;68.610000;79.226000;95.742000;59.520000;NA;62.220000;4658.130000;NA;NA;NA;NA;NA;NA;NA;NA;NA;69.710938;NA;573.150000;117.400000;48.990000;NA;209468.000000;29155.660000;94.980000;14555.000000;NA;1045.400000;172.107000;1836.990000;114.580000;70.160000;2979.812500;106.089000;1904.000000;17.190000;75.830000;68.865000;NA;NA;28.890000;1485.390000;1135.310000;NA;NA;6497.900000;2.957300;1037.562500;NA;NA;30.937000;1227.950000;2204583.530000;NA;21275.370000;6225.610000;284.610000;145.260000;NA;995.420000;557.800000;3.817481;NA;NA;NA;NA;114.782000;500.110000;289.812500;NA;9.190000;99.453000;10.920000;94.030000;24.070000;166.770000;14596.000000;3293.270000;498.410000;86.996094;60.062500;1.179510;59.937500;NA;NA;8446.500000;NA;97.247000;NA;NA;91.582900;90.883000;NA
